timestamp,CO_mg_m3,NO2_ug_m3,O3_ug_m3,SO2_ug_m3
2024-03-27T15:00:00Z,0.8,29.0,59.0,7.0
2024-03-27T16:00:00Z,0.8,31.0,54.0,6.0
2024-03-27T17:00:00Z,0.87,34.0,48.0,7.0
2024-03-27T18:00:00Z,0.86,32.0,42.0,7.0
2024-03-27T20:00:00Z,0.75,29.0,41.0,7.0
2024-03-27T21:00:00Z,0.8,28.0,39.0,6.0
2024-03-27T22:00:00Z,0.8,27.0,37.0,6.0
2024-03-27T23:00:00Z,0.77,28.0,35.0,6.0
2024-03-28T00:00:00Z,0.79,27.0,34.0,6.0
2024-03-28T01:00:00Z,0.77,25.0,34.0,6.0
2024-03-28T02:00:00Z,0.79,27.0,27.0,6.0
2024-03-28T03:00:00Z,0.81,30.0,21.0,6.0
2024-03-28T04:00:00Z,0.8,33.0,17.0,6.0
2024-03-28T05:00:00Z,0.84,34.0,17.0,6.0
2024-03-28T06:00:00Z,0.85,36.0,20.0,7.0
2024-03-28T07:00:00Z,0.84,37.0,24.0,7.0
2024-03-28T08:00:00Z,0.74,27.0,46.0,6.0
2024-03-28T09:00:00Z,0.69,23.0,62.0,6.0
2024-03-28T10:00:00Z,0.68,19.0,72.0,6.0
2024-03-28T11:00:00Z,0.64,17.0,81.0,6.0
2024-03-28T12:00:00Z,0.65,17.0,89.0,6.0
2024-03-28T13:00:00Z,0.64,20.0,93.0,6.0
2024-03-28T14:00:00Z,0.62,21.0,95.0,7.0
2024-03-28T15:00:00Z,0.68,20.0,96.0,7.0
2024-03-28T16:00:00Z,0.76,22.0,87.0,7.0
2024-03-28T17:00:00Z,0.83,25.0,76.0,7.0
2024-03-28T18:00:00Z,0.79,23.0,74.0,7.0
2024-03-28T19:00:00Z,0.77,21.0,72.0,7.0
2024-03-28T20:00:00Z,0.7,22.0,64.0,7.0
2024-03-28T21:00:00Z,0.69,22.0,65.0,7.0
2024-03-28T22:00:00Z,0.69,21.0,69.0,8.0
2024-03-28T23:00:00Z,0.63,20.0,80.0,9.0
2024-03-29T00:00:00Z,0.61,19.0,86.0,8.0
2024-03-29T01:00:00Z,0.61,18.0,90.0,8.0
2024-03-29T02:00:00Z,0.6,17.0,92.0,8.0
2024-03-29T03:00:00Z,0.61,16.0,91.0,8.0
2024-03-29T04:00:00Z,0.63,16.0,88.0,8.0
2024-03-29T05:00:00Z,0.61,20.0,82.0,8.0
2024-03-29T06:00:00Z,0.6,20.0,81.0,8.0
2024-03-29T07:00:00Z,0.57,20.0,83.0,8.0
2024-03-29T08:00:00Z,0.54,17.0,90.0,9.0
2024-03-29T09:00:00Z,0.59,15.0,93.0,9.0
2024-03-29T10:00:00Z,0.59,14.0,100.0,8.0
2024-03-29T11:00:00Z,0.57,14.0,113.0,9.0
2024-03-29T12:00:00Z,0.53,15.0,126.0,9.0
2024-03-29T13:00:00Z,0.51,16.0,135.0,9.0
2024-03-29T14:00:00Z,0.5,16.0,141.0,9.0
2024-03-29T15:00:00Z,0.49,16.0,142.0,9.0
2024-03-29T16:00:00Z,0.56,17.0,133.0,9.0
2024-03-29T17:00:00Z,0.61,22.0,114.0,9.0
2024-03-29T18:00:00Z,0.64,31.0,91.0,9.0
2024-03-29T19:00:00Z,0.63,32.0,83.0,9.0
2024-03-29T20:00:00Z,0.6,29.0,84.0,9.0
2024-03-29T21:00:00Z,0.65,32.0,76.0,9.0
2024-03-29T22:00:00Z,0.7,31.0,65.0,9.0
2024-03-29T23:00:00Z,0.75,27.0,64.0,8.0
2024-03-30T00:00:00Z,0.78,23.0,65.0,8.0
2024-03-30T01:00:00Z,0.76,24.0,60.0,8.0
2024-03-30T02:00:00Z,0.78,25.0,57.0,8.0
2024-03-30T03:00:00Z,0.76,27.0,53.0,8.0
2024-03-30T04:00:00Z,0.78,34.0,41.0,8.0
2024-03-30T05:00:00Z,0.75,39.0,36.0,8.0
2024-03-30T06:00:00Z,0.78,37.0,46.0,9.0
2024-03-30T07:00:00Z,0.8,34.0,59.0,10.0
2024-03-30T08:00:00Z,0.83,34.0,68.0,11.0
2024-03-30T09:00:00Z,0.81,34.0,81.0,11.0
2024-03-30T10:00:00Z,0.9,24.0,104.0,13.0
2024-03-30T11:00:00Z,0.89,21.0,124.0,14.0
2024-03-30T12:00:00Z,0.76,20.0,149.0,13.0
2024-03-30T13:00:00Z,0.76,21.0,164.0,14.0
2024-03-30T14:00:00Z,0.76,26.0,176.0,12.0
2024-03-30T15:00:00Z,0.63,25.0,170.0,11.0
2024-03-30T16:00:00Z,0.66,27.0,163.0,11.0
2024-03-30T17:00:00Z,0.79,35.0,142.0,12.0
2024-03-30T18:00:00Z,0.89,33.0,129.0,12.0
2024-03-30T19:00:00Z,0.89,29.0,122.0,12.0
2024-03-30T20:00:00Z,0.78,27.0,116.0,11.0
2024-03-30T21:00:00Z,0.63,25.0,110.0,10.0
2024-03-30T22:00:00Z,0.62,26.0,97.0,10.0
2024-03-30T23:00:00Z,0.61,26.0,86.0,10.0
2024-03-31T00:00:00Z,0.51,24.0,85.0,9.0
2024-03-31T01:00:00Z,0.51,24.0,90.0,9.0
2024-03-31T02:00:00Z,0.54,23.0,92.0,8.0
2024-03-31T03:00:00Z,0.53,20.0,96.0,8.0
2024-03-31T04:00:00Z,0.5,19.0,94.0,7.0
2024-03-31T05:00:00Z,0.53,25.0,83.0,8.0
2024-03-31T06:00:00Z,0.51,26.0,79.0,8.0
2024-03-31T07:00:00Z,0.53,24.0,83.0,8.0
2024-03-31T08:00:00Z,0.54,24.0,91.0,9.0
2024-03-31T09:00:00Z,0.5,22.0,103.0,9.0
2024-03-31T10:00:00Z,0.49,18.0,118.0,9.0
2024-03-31T11:00:00Z,0.49,17.0,126.0,9.0
2024-03-31T12:00:00Z,0.48,17.0,131.0,8.0
2024-03-31T13:00:00Z,0.51,16.0,136.0,8.0
2024-03-31T14:00:00Z,0.52,17.0,142.0,9.0
2024-03-31T15:00:00Z,0.55,18.0,139.0,9.0
2024-03-31T16:00:00Z,0.56,18.0,129.0,8.0
2024-03-31T17:00:00Z,0.56,18.0,118.0,8.0
2024-03-31T18:00:00Z,0.59,25.0,98.0,8.0
2024-03-31T19:00:00Z,0.57,24.0,95.0,8.0
2024-03-31T20:00:00Z,0.57,25.0,92.0,8.0
2024-03-31T21:00:00Z,0.6,28.0,85.0,8.0
2024-03-31T22:00:00Z,0.54,26.0,84.0,8.0
2024-03-31T23:00:00Z,0.56,24.0,83.0,8.0
2024-04-01T00:00:00Z,0.56,22.0,83.0,8.0
2024-04-01T01:00:00Z,0.56,23.0,82.0,8.0
2024-04-01T02:00:00Z,0.57,27.0,76.0,8.0
2024-04-01T03:00:00Z,0.57,25.0,76.0,8.0
2024-04-01T04:00:00Z,0.6,26.0,75.0,9.0
2024-04-01T05:00:00Z,0.61,31.0,70.0,9.0
2024-04-01T06:00:00Z,0.66,38.0,64.0,10.0
2024-04-01T07:00:00Z,0.74,32.0,87.0,12.0
2024-04-01T08:00:00Z,0.91,29.0,114.0,15.0
2024-04-01T09:00:00Z,1.07,27.0,132.0,16.0
2024-04-01T10:00:00Z,0.99,20.0,154.0,14.0
2024-04-01T11:00:00Z,0.98,16.0,168.0,13.0
2024-04-01T12:00:00Z,0.94,14.0,172.0,11.0
2024-04-01T13:00:00Z,0.87,14.0,174.0,10.0
2024-04-01T14:00:00Z,0.8,14.0,177.0,9.0
2024-04-01T15:00:00Z,0.8,17.0,184.0,9.0
2024-04-01T16:00:00Z,0.81,21.0,184.0,9.0
2024-04-01T17:00:00Z,0.8,23.0,167.0,9.0
2024-04-01T18:00:00Z,0.78,25.0,154.0,9.0
2024-04-01T19:00:00Z,0.83,28.0,145.0,10.0
2024-04-01T20:00:00Z,0.86,28.0,141.0,10.0
2024-04-01T21:00:00Z,0.96,26.0,143.0,9.0
2024-04-01T22:00:00Z,0.96,24.0,129.0,10.0
2024-04-01T23:00:00Z,0.9,24.0,105.0,10.0
2024-04-02T00:00:00Z,0.89,25.0,84.0,10.0
2024-04-02T01:00:00Z,0.85,27.0,63.0,10.0
2024-04-02T02:00:00Z,0.77,28.0,51.0,11.0
2024-04-02T03:00:00Z,0.72,26.0,53.0,12.0
2024-04-02T04:00:00Z,0.72,24.0,56.0,12.0
2024-04-02T05:00:00Z,0.76,24.0,55.0,11.0
2024-04-02T06:00:00Z,0.81,26.0,54.0,11.0
2024-04-02T07:00:00Z,0.81,28.0,54.0,10.0
2024-04-02T08:00:00Z,0.79,29.0,52.0,10.0
2024-04-02T09:00:00Z,0.79,31.0,50.0,9.0
2024-04-02T10:00:00Z,0.87,31.0,50.0,8.0
2024-04-02T11:00:00Z,1.11,33.0,47.0,8.0
2024-04-02T12:00:00Z,1.51,31.0,66.0,10.0
2024-04-02T13:00:00Z,1.39,34.0,89.0,11.0
2024-04-02T14:00:00Z,1.08,36.0,98.0,11.0
2024-04-02T15:00:00Z,0.91,38.0,86.0,9.0
2024-04-02T16:00:00Z,0.85,40.0,77.0,9.0
2024-04-02T17:00:00Z,0.79,38.0,75.0,9.0
2024-04-02T18:00:00Z,0.8,37.0,67.0,9.0
2024-04-02T19:00:00Z,0.8,37.0,57.0,8.0
2024-04-02T20:00:00Z,0.85,38.0,46.0,8.0
2024-04-02T21:00:00Z,0.83,35.0,47.0,7.0
2024-04-02T22:00:00Z,0.9,32.0,50.0,7.0
2024-04-02T23:00:00Z,0.97,30.0,47.0,7.0
2024-04-03T00:00:00Z,0.9,28.0,47.0,8.0
2024-04-03T01:00:00Z,0.85,31.0,42.0,8.0
2024-04-03T02:00:00Z,0.86,30.0,37.0,8.0
2024-04-03T03:00:00Z,0.82,28.0,35.0,7.0
2024-04-03T04:00:00Z,0.74,24.0,39.0,7.0
2024-04-03T05:00:00Z,0.76,27.0,33.0,7.0
2024-04-03T06:00:00Z,0.79,28.0,32.0,8.0
2024-04-03T07:00:00Z,0.87,28.0,33.0,8.0
2024-04-03T08:00:00Z,0.91,28.0,37.0,7.0
2024-04-03T09:00:00Z,0.93,31.0,39.0,9.0
2024-04-03T10:00:00Z,0.95,30.0,41.0,8.0
2024-04-03T11:00:00Z,0.91,29.0,46.0,8.0
2024-04-03T12:00:00Z,0.9,28.0,49.0,9.0
2024-04-03T13:00:00Z,0.9,30.0,48.0,8.0
2024-04-03T14:00:00Z,0.85,31.0,46.0,7.0
2024-04-03T15:00:00Z,0.84,30.0,45.0,7.0
2024-04-03T16:00:00Z,0.86,32.0,39.0,7.0
2024-04-03T17:00:00Z,0.89,32.0,36.0,7.0
2024-04-03T18:00:00Z,0.86,31.0,34.0,7.0
2024-04-03T19:00:00Z,0.94,36.0,24.0,7.0
2024-04-03T20:00:00Z,0.85,34.0,22.0,7.0
2024-04-03T21:00:00Z,0.74,27.0,31.0,7.0
2024-04-03T22:00:00Z,0.74,26.0,32.0,7.0
2024-04-03T23:00:00Z,0.59,24.0,50.0,7.0
2024-04-04T00:00:00Z,0.46,19.0,70.0,7.0
2024-04-04T01:00:00Z,0.41,20.0,71.0,7.0
2024-04-04T02:00:00Z,0.42,21.0,72.0,8.0
2024-04-04T03:00:00Z,0.45,20.0,74.0,9.0
2024-04-04T04:00:00Z,0.48,22.0,69.0,8.0
2024-04-04T05:00:00Z,0.49,25.0,68.0,8.0
2024-04-04T06:00:00Z,0.49,25.0,71.0,8.0
2024-04-04T07:00:00Z,0.54,25.0,72.0,8.0
2024-04-04T08:00:00Z,0.5,22.0,79.0,9.0
2024-04-04T09:00:00Z,0.49,19.0,88.0,8.0
2024-04-04T10:00:00Z,0.53,19.0,92.0,9.0
2024-04-04T11:00:00Z,0.49,18.0,99.0,10.0
2024-04-04T12:00:00Z,0.53,18.0,104.0,10.0
2024-04-04T13:00:00Z,0.54,18.0,106.0,9.0
2024-04-04T14:00:00Z,0.55,17.0,112.0,9.0
2024-04-04T15:00:00Z,0.46,18.0,112.0,8.0
2024-04-04T16:00:00Z,0.45,20.0,107.0,8.0
2024-04-04T17:00:00Z,0.48,24.0,95.0,8.0
2024-04-04T18:00:00Z,0.48,28.0,80.0,8.0
2024-04-04T19:00:00Z,0.49,29.0,72.0,8.0
2024-04-04T20:00:00Z,0.56,34.0,57.0,8.0
2024-04-04T21:00:00Z,0.61,40.0,40.0,7.0
2024-04-04T22:00:00Z,0.6,40.0,34.0,7.0
2024-04-04T23:00:00Z,0.62,46.0,25.0,7.0
2024-04-05T00:00:00Z,0.63,44.0,21.0,7.0
2024-04-05T01:00:00Z,0.6,46.0,16.0,6.0
2024-04-05T02:00:00Z,0.62,48.0,15.0,7.0
2024-04-05T03:00:00Z,0.6,51.0,14.0,7.0
2024-04-05T04:00:00Z,0.6,52.0,14.0,8.0
2024-04-05T05:00:00Z,0.65,59.0,11.0,9.0
2024-04-05T06:00:00Z,0.85,57.0,20.0,11.0
2024-04-05T07:00:00Z,1.01,47.0,52.0,16.0
2024-04-05T08:00:00Z,0.8,36.0,89.0,15.0
2024-04-05T09:00:00Z,0.65,26.0,114.0,12.0
2024-04-05T10:00:00Z,0.68,21.0,123.0,11.0
2024-04-05T11:00:00Z,0.69,19.0,131.0,12.0
2024-04-05T12:00:00Z,0.66,18.0,135.0,11.0
2024-04-05T13:00:00Z,0.57,16.0,138.0,10.0
2024-04-05T14:00:00Z,0.53,15.0,138.0,9.0
2024-04-05T15:00:00Z,0.56,16.0,135.0,9.0
2024-04-05T16:00:00Z,0.56,18.0,133.0,9.0
2024-04-05T17:00:00Z,0.59,23.0,126.0,9.0
2024-04-05T18:00:00Z,0.6,32.0,111.0,9.0
2024-04-05T19:00:00Z,0.62,29.0,109.0,9.0
2024-04-05T20:00:00Z,0.61,29.0,100.0,9.0
2024-04-05T21:00:00Z,0.61,27.0,99.0,9.0
2024-04-05T22:00:00Z,0.59,24.0,103.0,9.0
2024-04-05T23:00:00Z,0.6,25.0,103.0,9.0
2024-04-06T00:00:00Z,0.6,24.0,100.0,9.0
2024-04-06T01:00:00Z,0.61,26.0,84.0,8.0
2024-04-06T02:00:00Z,0.61,29.0,72.0,8.0
2024-04-06T03:00:00Z,0.64,46.0,47.0,8.0
2024-04-06T04:00:00Z,0.66,57.0,31.0,8.0
2024-04-06T05:00:00Z,0.7,56.0,42.0,9.0
2024-04-06T06:00:00Z,0.73,47.0,56.0,11.0
2024-04-06T07:00:00Z,0.74,35.0,86.0,14.0
2024-04-06T08:00:00Z,0.67,28.0,108.0,13.0
2024-04-06T09:00:00Z,0.63,23.0,120.0,13.0
2024-04-06T10:00:00Z,0.57,17.0,137.0,9.0
2024-04-06T11:00:00Z,0.55,14.0,146.0,8.0
2024-04-06T12:00:00Z,0.5,14.0,146.0,7.0
2024-04-06T13:00:00Z,0.5,14.0,143.0,7.0
2024-04-06T14:00:00Z,0.5,15.0,142.0,7.0
2024-04-06T15:00:00Z,0.52,16.0,139.0,8.0
2024-04-06T16:00:00Z,0.52,18.0,134.0,8.0
2024-04-06T17:00:00Z,0.54,21.0,126.0,8.0
2024-04-06T18:00:00Z,0.59,28.0,108.0,8.0
2024-04-06T19:00:00Z,0.6,32.0,97.0,8.0
2024-04-06T20:00:00Z,0.6,33.0,90.0,8.0
2024-04-06T21:00:00Z,0.59,28.0,90.0,8.0
